DataItemId,WarehouseId,DistrictId,CustomerId,Partition
136,0,8,2977
137,0,8,2977
138,0,8,2977
139,0,8,2977
140,0,8,2977
40,0,1,2313
141,0,1,2313
142,0,1,2313
143,0,1,2313
144,0,1,2313
145,0,1,2313
146,0,1,2313
147,0,1,2313
148,0,1,2313
149,0,1,2313
150,0,1,2313
151,0,1,2313
152,0,1,2313
153,0,1,2313
154,0,1,2313
155,0,1,2313
156,0,1,2313
157,0,1,2313
40,0,8,534
120,0,8,534
158,0,8,534
159,0,8,534
40,0,1,497
141,0,1,497
160,0,1,497
161,0,1,497
143,0,1,497
162,0,1,497
163,0,1,497
164,0,1,497
165,0,1,497
166,0,1,497
167,0,1,497
168,0,1,497
169,0,1,497
170,0,1,497
171,0,1,497
172,0,1,497
173,0,1,497
155,0,1,497
1,1,1,1610
37,1,1,1610
174,1,1,1610
175,1,1,1610
1,1,5,1315
176,1,5,1315
177,1,5,1315
178,1,5,1315
1,1,7,1027
2,1,7,1027
179,1,7,1027
180,1,7,1027
40,0,3,187
181,0,3,187
182,0,3,187
183,0,3,187
40,0,6,2580
69,0,6,2580
184,0,6,2580
185,0,6,2580
71,0,6,2580
186,0,6,2580
187,0,6,2580
188,0,6,2580
189,0,6,2580
190,0,6,2580
191,0,6,2580
192,0,6,2580
193,0,6,2580
194,0,6,2580
195,0,6,2580
196,0,6,2580
197,0,6,2580
198,0,6,2580
199,0,6,2580
200,0,6,2580
201,0,6,2580
202,0,6,2580
203,0,6,2580
204,0,6,2580
205,0,6,2580
206,0,6,2580
207,0,6,2580
208,0,6,2580
209,0,6,2580
210,0,6,2580
211,0,6,2580
81,0,6,2580
40,0,8,826
120,0,8,826
212,0,8,826
213,0,8,826
122,0,8,826
214,0,8,826
215,0,8,826
216,0,8,826
217,0,8,826
218,0,8,826
219,0,8,826
220,0,8,826
221,0,8,826
222,0,8,826
223,0,8,826
224,0,8,826
225,0,8,826
226,0,8,826
227,0,8,826
228,0,8,826
229,0,8,826
230,0,8,826
231,0,8,826
138,0,8,826
1,1,2,845
100,1,2,845
232,1,2,845
233,1,2,845
34,1,2,845
234,1,2,845
235,1,2,845
236,1,2,845
237,1,2,845
238,1,2,845
239,1,2,845
240,1,2,845
241,1,2,845
242,1,2,845
243,1,2,845
244,1,2,845
245,1,2,845
246,1,2,845
247,1,2,845
248,1,2,845
249,1,2,845
250,1,2,845
251,1,2,845
252,1,2,845
253,1,2,845
254,1,2,845
255,1,2,845
256,1,2,845
257,1,2,845
258,1,2,845
259,1,2,845
260,1,2,845
261,1,2,845
262,1,2,845
263,1,2,845
115,1,2,845
40,0,2,283
264,0,2,283
265,0,2,283
266,0,2,283
267,0,2,283
268,0,2,283
269,0,2,283
270,0,2,283
271,0,2,283
272,0,2,283
273,0,2,283
274,0,2,283
275,0,2,283
276,0,2,283
277,0,2,283
278,0,2,283
279,0,2,283
280,0,2,283
281,0,2,283
282,0,2,283
283,0,2,283
284,0,2,283
285,0,2,283
286,0,2,283
287,0,2,283
288,0,2,283
40,0,7,2328
289,0,7,2328
290,0,7,2328
291,0,7,2328
1,1,0,2263
25,1,0,2263
292,1,0,2263
293,1,0,2263
40,0,8,1817
120,0,8,1817
294,0,8,1817
295,0,8,1817
1,1,1,2962
37,1,1,2962
296,1,1,2962
35,1,1,2962
297,1,1,2962
298,1,1,2962
299,1,1,2962
300,1,1,2962
301,1,1,2962
302,1,1,2962
303,1,1,2962
304,1,1,2962
305,1,1,2962
306,1,1,2962
307,1,1,2962
308,1,1,2962
309,1,1,2962
310,1,1,2962
311,1,1,2962
312,1,1,2962
313,1,1,2962
314,1,1,2962
315,1,1,2962
316,1,1,2962
317,1,1,2962
318,1,1,2962
28,1,,
29,1,,
86,1,,
97,1,,
85,1,,
4,1,,
68,1,,
30,1,,
31,1,,
32,1,,
33,1,,
34,1,,
233,1,,
102,1,,
234,1,,
115,1,,
232,1,,
35,1,,
297,1,,
318,1,,
296,1,,
36,1,,
319,0,,
122,0,,
213,0,,
123,0,,
214,0,,
138,0,,
212,0,,
320,0,,
71,0,,
185,0,,
72,0,,
186,0,,
81,0,,
184,0,,
43,0,,
44,0,,
67,0,,
42,0,,
321,0,,
322,0,,
266,0,,
267,0,,
288,0,,
265,0,,
143,0,,
161,0,,
144,0,,
162,0,,
155,0,,
160,0,,
323,0,,
40,0,5,1445
41,0,5,1445
324,0,5,1445
325,0,5,1445
1,1,2,2636
100,1,2,2636
326,1,2,2636
327,1,2,2636
40,0,0,1074
328,0,0,1074
329,0,0,1074
330,0,0,1074
28,1,,
29,1,,
331,1,,
4,1,,
68,1,,
30,1,,
31,1,,
32,1,,
33,1,,
34,1,,
332,1,,
35,1,,
333,1,,
36,1,,
40,0,1,1884
141,0,1,1884
334,0,1,1884
335,0,1,1884
143,0,1,1884
336,0,1,1884
337,0,1,1884
338,0,1,1884
339,0,1,1884
340,0,1,1884
341,0,1,1884
342,0,1,1884
343,0,1,1884
344,0,1,1884
345,0,1,1884
346,0,1,1884
347,0,1,1884
153,0,1,1884
1,1,1,2301
37,1,1,2301
348,1,1,2301
349,1,1,2301
1,1,2,1164
100,1,2,1164
350,1,2,1164
332,1,2,1164
34,1,2,1164
351,1,2,1164
352,1,2,1164
353,1,2,1164
354,1,2,1164
355,1,2,1164
356,1,2,1164
357,1,2,1164
358,1,2,1164
359,1,2,1164
360,1,2,1164
361,1,2,1164
362,1,2,1164
363,1,2,1164
364,1,2,1164
365,1,2,1164
366,1,2,1164
367,1,2,1164
368,1,2,1164
369,1,2,1164
370,1,2,1164
113,1,2,1164
40,0,4,1453
371,0,4,1453
372,0,4,1453
321,0,4,1453
373,0,4,1453
374,0,4,1453
375,0,4,1453
376,0,4,1453
377,0,4,1453
378,0,4,1453
379,0,4,1453
380,0,4,1453
381,0,4,1453
382,0,4,1453
383,0,4,1453
384,0,4,1453
40,0,3,1398
181,0,3,1398
385,0,3,1398
322,0,3,1398
386,0,3,1398
387,0,3,1398
388,0,3,1398
389,0,3,1398
390,0,3,1398
391,0,3,1398
392,0,3,1398
393,0,3,1398
394,0,3,1398
395,0,3,1398
396,0,3,1398
397,0,3,1398
398,0,3,1398
399,0,3,1398
400,0,3,1398
401,0,3,1398
402,0,3,1398
403,0,3,1398
404,0,3,1398
405,0,3,1398
406,0,3,1398
407,0,3,1398
1,1,6,706
408,1,6,706
409,1,6,706
30,1,6,706
410,1,6,706
411,1,6,706
412,1,6,706
413,1,6,706
414,1,6,706
415,1,6,706
416,1,6,706
417,1,6,706
418,1,6,706
419,1,6,706
420,1,6,706
421,1,6,706
422,1,6,706
423,1,6,706
40,0,0,1706
328,0,0,1706
424,0,0,1706
425,0,0,1706
1,1,6,1911
408,1,6,1911
426,1,6,1911
427,1,6,1911
1,1,0,2283
25,1,0,2283
428,1,0,2283
36,1,0,2283
429,1,0,2283
430,1,0,2283
431,1,0,2283
432,1,0,2283
433,1,0,2283
434,1,0,2283
435,1,0,2283
436,1,0,2283
437,1,0,2283
438,1,0,2283
439,1,0,2283
440,1,0,2283
441,1,0,2283
442,1,0,2283
443,1,0,2283
444,1,0,2283
445,1,0,2283
446,1,0,2283
447,1,0,2283
448,1,0,2283
449,1,0,2283
450,1,0,2283
451,1,0,2283
452,1,0,2283
453,1,0,2283
454,1,0,2283
40,0,2,1881
264,0,2,1881
455,0,2,1881
456,0,2,1881
28,1,,
29,1,,
331,1,,
4,1,,
68,1,,
30,1,,
410,1,,
423,1,,
409,1,,
31,1,,
32,1,,
33,1,,
34,1,,
332,1,,
102,1,,
351,1,,
113,1,,
350,1,,
35,1,,
333,1,,
36,1,,
429,1,,
454,1,,
428,1,,
1,1,2,202
100,1,2,202
457,1,2,202
458,1,2,202
34,1,2,202
459,1,2,202
460,1,2,202
461,1,2,202
462,1,2,202
463,1,2,202
464,1,2,202
465,1,2,202
466,1,2,202
467,1,2,202
468,1,2,202
469,1,2,202
470,1,2,202
471,1,2,202
472,1,2,202
473,1,2,202
474,1,2,202
475,1,2,202
476,1,2,202
477,1,2,202
478,1,2,202
111,1,2,202
40,0,1,1306
141,0,1,1306
479,0,1,1306
480,0,1,1306
143,0,1,1306
481,0,1,1306
482,0,1,1306
483,0,1,1306
484,0,1,1306
485,0,1,1306
486,0,1,1306
487,0,1,1306
488,0,1,1306
489,0,1,1306
490,0,1,1306
491,0,1,1306
492,0,1,1306
493,0,1,1306
494,0,1,1306
495,0,1,1306
496,0,1,1306
497,0,1,1306
498,0,1,1306
499,0,1,1306
500,0,1,1306
501,0,1,1306
502,0,1,1306
503,0,1,1306
504,0,1,1306
505,0,1,1306
506,0,1,1306
507,0,1,1306
508,0,1,1306
509,0,1,1306
510,0,1,1306
151,0,1,1306
1,1,2,1417
100,1,2,1417
511,1,2,1417
512,1,2,1417
1,1,7,221
2,1,7,221
513,1,7,221
68,1,7,221
4,1,7,221
514,1,7,221
515,1,7,221
516,1,7,221
517,1,7,221
518,1,7,221
519,1,7,221
520,1,7,221
521,1,7,221
522,1,7,221
523,1,7,221
524,1,7,221
525,1,7,221
526,1,7,221
527,1,7,221
22,1,7,221
40,0,0,2895
328,0,0,2895
528,0,0,2895
529,0,0,2895
28,1,,
29,1,,
331,1,,
4,1,,
68,1,,
5,1,,
514,1,,
22,1,,
513,1,,
30,1,,
530,1,,
31,1,,
32,1,,
33,1,,
34,1,,
458,1,,
102,1,,
459,1,,
111,1,,
457,1,,
35,1,,
333,1,,
36,1,,
531,1,,
40,0,5,1220
41,0,5,1220
532,0,5,1220
533,0,5,1220
1,1,3,2636
534,1,3,2636
535,1,3,2636
33,1,3,2636
536,1,3,2636
537,1,3,2636
538,1,3,2636
539,1,3,2636
540,1,3,2636
541,1,3,2636
542,1,3,2636
543,1,3,2636
544,1,3,2636
545,1,3,2636
546,1,3,2636
547,1,3,2636
548,1,3,2636
549,1,3,2636
550,1,3,2636
551,1,3,2636
552,1,3,2636
553,1,3,2636
554,1,3,2636
555,1,3,2636
556,1,3,2636
557,1,3,2636
558,1,3,2636
559,1,3,2636
560,1,3,2636
561,1,3,2636
28,1,,
29,1,,
331,1,,
4,1,,
562,1,,
30,1,,
530,1,,
31,1,,
32,1,,
33,1,,
536,1,,
561,1,,
535,1,,
34,1,,
563,1,,
35,1,,
333,1,,
36,1,,
531,1,,
1,1,7,2106
2,1,7,2106
564,1,7,2106
562,1,7,2106
4,1,7,2106
565,1,7,2106
566,1,7,2106
567,1,7,2106
568,1,7,2106
569,1,7,2106
570,1,7,2106
571,1,7,2106
572,1,7,2106
573,1,7,2106
574,1,7,2106
575,1,7,2106
576,1,7,2106
577,1,7,2106
578,1,7,2106
579,1,7,2106
580,1,7,2106
581,1,7,2106
582,1,7,2106
583,1,7,2106
584,1,7,2106
585,1,7,2106
586,1,7,2106
20,1,7,2106
28,1,,
29,1,,
331,1,,
4,1,,
562,1,,
5,1,,
565,1,,
20,1,,
564,1,,
30,1,,
530,1,,
31,1,,
32,1,,
33,1,,
587,1,,
34,1,,
563,1,,
35,1,,
333,1,,
36,1,,
531,1,,
319,0,,
122,0,,
588,0,,
320,0,,
71,0,,
589,0,,
43,0,,
590,0,,
321,0,,
373,0,,
384,0,,
372,0,,
322,0,,
386,0,,
407,0,,
385,0,,
266,0,,
591,0,,
143,0,,
480,0,,
144,0,,
481,0,,
151,0,,
479,0,,
323,0,,
1,1,0,1159
25,1,0,1159
592,1,0,1159
593,1,0,1159
40,0,3,1757
181,0,3,1757
594,0,3,1757
595,0,3,1757
40,0,4,602
371,0,4,602
596,0,4,602
597,0,4,602
40,0,3,752
181,0,3,752
598,0,3,752
599,0,3,752
322,0,3,752
600,0,3,752
601,0,3,752
602,0,3,752
603,0,3,752
604,0,3,752
605,0,3,752
606,0,3,752
607,0,3,752
608,0,3,752
609,0,3,752
610,0,3,752
611,0,3,752
405,0,3,752
1,1,2,2376
100,1,2,2376
612,1,2,2376
613,1,2,2376
40,0,9,2799
614,0,9,2799
615,0,9,2799
616,0,9,2799
1,1,7,1475
2,1,7,1475
617,1,7,1475
618,1,7,1475
1,1,3,1952
534,1,3,1952
619,1,3,1952
587,1,3,1952
33,1,3,1952
620,1,3,1952
621,1,3,1952
622,1,3,1952
623,1,3,1952
624,1,3,1952
625,1,3,1952
626,1,3,1952
627,1,3,1952
628,1,3,1952
629,1,3,1952
630,1,3,1952
631,1,3,1952
632,1,3,1952
633,1,3,1952
634,1,3,1952
635,1,3,1952
636,1,3,1952
637,1,3,1952
638,1,3,1952
639,1,3,1952
640,1,3,1952
641,1,3,1952
642,1,3,1952
643,1,3,1952
644,1,3,1952
645,1,3,1952
646,1,3,1952
647,1,3,1952
648,1,3,1952
649,1,3,1952
650,1,3,1952
651,1,3,1952
559,1,3,1952
1,1,7,84
2,1,7,84
652,1,7,84
653,1,7,84
4,1,7,84
654,1,7,84
655,1,7,84
656,1,7,84
657,1,7,84
658,1,7,84
659,1,7,84
660,1,7,84
661,1,7,84
662,1,7,84
663,1,7,84
664,1,7,84
665,1,7,84
666,1,7,84
667,1,7,84
668,1,7,84
669,1,7,84
670,1,7,84
671,1,7,84
18,1,7,84
40,0,1,2362
141,0,1,2362
672,0,1,2362
673,0,1,2362
1,1,8,703
84,1,8,703
674,1,8,703
675,1,8,703
40,0,1,2829
141,0,1,2829
676,0,1,2829
677,0,1,2829
40,0,0,712
328,0,0,712
678,0,0,712
323,0,0,712
679,0,0,712
680,0,0,712
681,0,0,712
682,0,0,712
683,0,0,712
684,0,0,712
685,0,0,712
686,0,0,712
687,0,0,712
688,0,0,712
689,0,0,712
690,0,0,712
691,0,0,712
692,0,0,712
693,0,0,712
694,0,0,712
695,0,0,712
696,0,0,712
697,0,0,712
698,0,0,712
699,0,0,712
700,0,0,712
701,0,0,712
702,0,0,712
703,0,0,712
704,0,0,712
705,0,0,712
706,0,0,712
707,0,0,712
708,0,0,712
709,0,0,712
710,0,0,712
40,0,1,128
141,0,1,128
711,0,1,128
712,0,1,128
143,0,1,128
713,0,1,128
714,0,1,128
715,0,1,128
716,0,1,128
717,0,1,128
718,0,1,128
719,0,1,128
720,0,1,128
721,0,1,128
722,0,1,128
723,0,1,128
724,0,1,128
725,0,1,128
726,0,1,128
727,0,1,128
728,0,1,128
729,0,1,128
730,0,1,128
731,0,1,128
732,0,1,128
733,0,1,128
734,0,1,128
735,0,1,128
736,0,1,128
737,0,1,128
738,0,1,128
149,0,1,128
1,1,3,2992
534,1,3,2992
739,1,3,2992
740,1,3,2992
40,0,2,2709
264,0,2,2709
741,0,2,2709
591,0,2,2709
266,0,2,2709
742,0,2,2709
743,0,2,2709
744,0,2,2709
745,0,2,2709
746,0,2,2709
747,0,2,2709
748,0,2,2709
749,0,2,2709
750,0,2,2709
751,0,2,2709
752,0,2,2709
753,0,2,2709
754,0,2,2709
755,0,2,2709
286,0,2,2709
40,0,0,1195
328,0,0,1195
756,0,0,1195
757,0,0,1195
323,0,0,1195
758,0,0,1195
759,0,0,1195
760,0,0,1195
761,0,0,1195
762,0,0,1195
763,0,0,1195
764,0,0,1195
765,0,0,1195
766,0,0,1195
767,0,0,1195
768,0,0,1195
769,0,0,1195
770,0,0,1195
771,0,0,1195
772,0,0,1195
773,0,0,1195
774,0,0,1195
775,0,0,1195
708,0,0,1195
1,1,2,2995
100,1,2,2995
776,1,2,2995
563,1,2,2995
34,1,2,2995
777,1,2,2995
778,1,2,2995
779,1,2,2995
780,1,2,2995
781,1,2,2995
782,1,2,2995
783,1,2,2995
784,1,2,2995
785,1,2,2995
786,1,2,2995
787,1,2,2995
788,1,2,2995
789,1,2,2995
790,1,2,2995
791,1,2,2995
792,1,2,2995
793,1,2,2995
794,1,2,2995
795,1,2,2995
796,1,2,2995
797,1,2,2995
798,1,2,2995
109,1,2,2995
40,0,7,787
289,0,7,787
799,0,7,787
320,0,7,787
800,0,7,787
801,0,7,787
802,0,7,787
803,0,7,787
804,0,7,787
805,0,7,787
806,0,7,787
807,0,7,787
808,0,7,787
809,0,7,787
810,0,7,787
811,0,7,787
812,0,7,787
813,0,7,787
814,0,7,787
815,0,7,787
816,0,7,787
817,0,7,787
818,0,7,787
819,0,7,787
820,0,7,787
821,0,7,787
822,0,7,787
823,0,7,787
824,0,7,787
825,0,7,787
826,0,7,787
827,0,7,787
828,0,7,787
829,0,7,787
830,0,7,787
831,0,7,787
1,1,2,1959
100,1,2,1959
832,1,2,1959
833,1,2,1959
28,1,,
29,1,,
331,1,,
4,1,,
653,1,,
5,1,,
654,1,,
18,1,,
652,1,,
30,1,,
530,1,,
31,1,,
32,1,,
33,1,,
587,1,,
536,1,,
620,1,,
559,1,,
619,1,,
34,1,,
563,1,,
102,1,,
777,1,,
109,1,,
776,1,,
35,1,,
333,1,,
36,1,,
531,1,,
40,0,0,2137
328,0,0,2137
834,0,0,2137
835,0,0,2137
28,1,,
29,1,,
331,1,,
4,1,,
836,1,,
30,1,,
530,1,,
31,1,,
32,1,,
33,1,,
837,1,,
34,1,,
838,1,,
35,1,,
333,1,,
36,1,,
531,1,,
40,0,6,429
69,0,6,429
839,0,6,429
589,0,6,429
71,0,6,429
840,0,6,429
841,0,6,429
842,0,6,429
843,0,6,429
844,0,6,429
845,0,6,429
846,0,6,429
847,0,6,429
848,0,6,429
849,0,6,429
850,0,6,429
851,0,6,429
852,0,6,429
853,0,6,429
854,0,6,429
855,0,6,429
856,0,6,429
857,0,6,429
79,0,6,429
40,0,2,795
264,0,2,795
858,0,2,795
859,0,2,795
40,0,8,381
120,0,8,381
860,0,8,381
588,0,8,381
122,0,8,381
861,0,8,381
862,0,8,381
863,0,8,381
864,0,8,381
865,0,8,381
866,0,8,381
867,0,8,381
868,0,8,381
869,0,8,381
870,0,8,381
871,0,8,381
872,0,8,381
873,0,8,381
874,0,8,381
875,0,8,381
876,0,8,381
877,0,8,381
878,0,8,381
879,0,8,381
880,0,8,381
881,0,8,381
882,0,8,381
883,0,8,381
884,0,8,381
885,0,8,381
886,0,8,381
887,0,8,381
888,0,8,381
136,0,8,381
40,0,7,945
289,0,7,945
889,0,7,945
890,0,7,945
1,1,1,1440
37,1,1,1440
891,1,1,1440
333,1,1,1440
35,1,1,1440
892,1,1,1440
893,1,1,1440
894,1,1,1440
895,1,1,1440
896,1,1,1440
897,1,1,1440
898,1,1,1440
899,1,1,1440
900,1,1,1440
901,1,1,1440
902,1,1,1440
903,1,1,1440
904,1,1,1440
905,1,1,1440
906,1,1,1440
907,1,1,1440
908,1,1,1440
909,1,1,1440
316,1,1,1440
28,1,,
29,1,,
331,1,,
4,1,,
836,1,,
30,1,,
530,1,,
31,1,,
32,1,,
33,1,,
837,1,,
34,1,,
838,1,,
35,1,,
333,1,,
297,1,,
892,1,,
316,1,,
891,1,,
36,1,,
531,1,,
40,0,2,1893
264,0,2,1893
910,0,2,1893
911,0,2,1893
266,0,2,1893
912,0,2,1893
913,0,2,1893
914,0,2,1893
915,0,2,1893
916,0,2,1893
917,0,2,1893
918,0,2,1893
919,0,2,1893
920,0,2,1893
921,0,2,1893
922,0,2,1893
923,0,2,1893
924,0,2,1893
925,0,2,1893
926,0,2,1893
927,0,2,1893
928,0,2,1893
929,0,2,1893
284,0,2,1893
1,1,3,1891
534,1,3,1891
930,1,3,1891
837,1,3,1891
33,1,3,1891
931,1,3,1891
932,1,3,1891
933,1,3,1891
934,1,3,1891
935,1,3,1891
936,1,3,1891
937,1,3,1891
938,1,3,1891
939,1,3,1891
940,1,3,1891
941,1,3,1891
942,1,3,1891
943,1,3,1891
944,1,3,1891
945,1,3,1891
946,1,3,1891
947,1,3,1891
948,1,3,1891
949,1,3,1891
950,1,3,1891
951,1,3,1891
952,1,3,1891
953,1,3,1891
954,1,3,1891
955,1,3,1891
956,1,3,1891
557,1,3,1891
1,1,6,2173
408,1,6,2173
957,1,6,2173
958,1,6,2173
1,1,0,1921
25,1,0,1921
959,1,0,1921
960,1,0,1921
40,0,2,1362
264,0,2,1362
961,0,2,1362
962,0,2,1362
1,1,7,1383
2,1,7,1383
963,1,7,1383
836,1,7,1383
4,1,7,1383
964,1,7,1383
965,1,7,1383
966,1,7,1383
967,1,7,1383
968,1,7,1383
969,1,7,1383
970,1,7,1383
971,1,7,1383
972,1,7,1383
973,1,7,1383
974,1,7,1383
975,1,7,1383
16,1,7,1383
1,1,1,1794
37,1,1,1794
976,1,1,1794
977,1,1,1794
40,0,4,2540
371,0,4,2540
978,0,4,2540
979,0,4,2540
321,0,4,2540
980,0,4,2540
981,0,4,2540
982,0,4,2540
983,0,4,2540
984,0,4,2540
985,0,4,2540
986,0,4,2540
987,0,4,2540
988,0,4,2540
989,0,4,2540
990,0,4,2540
991,0,4,2540
992,0,4,2540
993,0,4,2540
994,0,4,2540
995,0,4,2540
996,0,4,2540
997,0,4,2540
382,0,4,2540
40,0,4,397
371,0,4,397
998,0,4,397
999,0,4,397
40,0,4,1000
371,0,4,1000
1000,0,4,1000
1001,0,4,1000
40,0,8,2471
120,0,8,2471
1002,0,8,2471
1003,0,8,2471
122,0,8,2471
1004,0,8,2471
1005,0,8,2471
1006,0,8,2471
1007,0,8,2471
1008,0,8,2471
1009,0,8,2471
1010,0,8,2471
1011,0,8,2471
1012,0,8,2471
1013,0,8,2471
1014,0,8,2471
1015,0,8,2471
1016,0,8,2471
1017,0,8,2471
1018,0,8,2471
1019,0,8,2471
1020,0,8,2471
1021,0,8,2471
1022,0,8,2471
1023,0,8,2471
1024,0,8,2471
1025,0,8,2471
1026,0,8,2471
1027,0,8,2471
1028,0,8,2471
1029,0,8,2471
1030,0,8,2471
1031,0,8,2471
1032,0,8,2471
1033,0,8,2471
134,0,8,2471
40,0,6,1012
69,0,6,1012
1034,0,6,1012
1035,0,6,1012
71,0,6,1012
1036,0,6,1012
1037,0,6,1012
1038,0,6,1012
1039,0,6,1012
1040,0,6,1012
1041,0,6,1012
1042,0,6,1012
1043,0,6,1012
1044,0,6,1012
1045,0,6,1012
1046,0,6,1012
1047,0,6,1012
1048,0,6,1012
1049,0,6,1012
1050,0,6,1012
1051,0,6,1012
1052,0,6,1012
1053,0,6,1012
1054,0,6,1012
1055,0,6,1012
1056,0,6,1012
1057,0,6,1012
1058,0,6,1012
1059,0,6,1012
1060,0,6,1012
1061,0,6,1012
77,0,6,1012
40,0,4,122
371,0,4,122
1062,0,4,122
1063,0,4,122
319,0,,
122,0,,
1003,0,,
123,0,,
1004,0,,
134,0,,
1002,0,,
320,0,,
800,0,,
831,0,,
799,0,,
71,0,,
1035,0,,
72,0,,
1036,0,,
77,0,,
1034,0,,
43,0,,
590,0,,
321,0,,
979,0,,
373,0,,
980,0,,
382,0,,
978,0,,
322,0,,
599,0,,
386,0,,
600,0,,
405,0,,
598,0,,
266,0,,
911,0,,
267,0,,
912,0,,
284,0,,
910,0,,
143,0,,
712,0,,
144,0,,
713,0,,
149,0,,
711,0,,
323,0,,
757,0,,
679,0,,
758,0,,
708,0,,
756,0,,
40,0,8,2664
120,0,8,2664
1064,0,8,2664
1065,0,8,2664
122,0,8,2664
1066,0,8,2664
1067,0,8,2664
1068,0,8,2664
1069,0,8,2664
1070,0,8,2664
1071,0,8,2664
1072,0,8,2664
1073,0,8,2664
1074,0,8,2664
1075,0,8,2664
1076,0,8,2664
1077,0,8,2664
1078,0,8,2664
1079,0,8,2664
1080,0,8,2664
1081,0,8,2664
1082,0,8,2664
1083,0,8,2664
1084,0,8,2664
1085,0,8,2664
132,0,8,2664
319,0,,
122,0,,
1065,0,,
123,0,,
1066,0,,
132,0,,
1064,0,,
320,0,,
1086,0,,
71,0,,
1087,0,,
43,0,,
590,0,,
321,0,,
1088,0,,
322,0,,
1089,0,,
266,0,,
1090,0,,
143,0,,
1091,0,,
323,0,,
1092,0,,
1,1,6,2752
408,1,6,2752
1093,1,6,2752
1094,1,6,2752
40,0,6,1377
69,0,6,1377
1095,0,6,1377
1087,0,6,1377
71,0,6,1377
1096,0,6,1377
1097,0,6,1377
1098,0,6,1377
1099,0,6,1377
1100,0,6,1377
1101,0,6,1377
1102,0,6,1377
1103,0,6,1377
1104,0,6,1377
1105,0,6,1377
1106,0,6,1377
1107,0,6,1377
1108,0,6,1377
1109,0,6,1377
1110,0,6,1377
1111,0,6,1377
1112,0,6,1377
1113,0,6,1377
1114,0,6,1377
1115,0,6,1377
1116,0,6,1377
1117,0,6,1377
1118,0,6,1377
1119,0,6,1377
1120,0,6,1377
1121,0,6,1377
1122,0,6,1377
1123,0,6,1377
1124,0,6,1377
1125,0,6,1377
75,0,6,1377
1,1,8,418
84,1,8,418
1126,1,8,418
331,1,8,418
29,1,8,418
1127,1,8,418
1128,1,8,418
1129,1,8,418
1130,1,8,418
1131,1,8,418
1132,1,8,418
1133,1,8,418
1134,1,8,418
1135,1,8,418
1136,1,8,418
1137,1,8,418
1138,1,8,418
1139,1,8,418
1140,1,8,418
1141,1,8,418
1142,1,8,418
1143,1,8,418
1144,1,8,418
1145,1,8,418
